actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/fall_rew/max,test/rwd_metrics/fall_rew/mean,test/rwd_metrics/fall_rew/min,test/rwd_metrics/fall_rew/size,test/rwd_metrics/fall_rew/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/mirror_leg/max,test/rwd_metrics/mirror_leg/mean,test/rwd_metrics/mirror_leg/min,test/rwd_metrics/mirror_leg/size,test/rwd_metrics/mirror_leg/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/step_length_rew/max,test/rwd_metrics/step_length_rew/mean,test/rwd_metrics/step_length_rew/min,test/rwd_metrics/step_length_rew/size,test/rwd_metrics/step_length_rew/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
1.4873295,-411.2263,101.6537,-0.6509658,411.33038,0.65808153,16.830381,259.97928,170.8412,13.945625,146.34251,367.27667,148.3829,1.0,-0.00915951,-1.0,880,0.9903617,0.397387830652981,0.397387830652981,0.397387830652981,10,5.551115123125783e-17,88,88.0,88,10,0.0,656.5441585262624,656.5441585262624,656.5441585262624,10,0.0,0.0,0.0,0.0,10,0.0,-849.9126506958136,-849.9126506958135,-849.9126506958136,10.0,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,88.74469920177106,88.74469920177106,88.74469920177106,10,0.0,0.0,0.0,0.0,10,0.0,515.9461610810604,515.9461610810604,515.9461610810604,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,249.1309105374136,249.1309105374136,249.1309105374136,10.0,2.8421709430404014e-14,772.6350384018313,772.6350384018313,772.6350384018313,10,0.0,0.0113636363636363,0.0113636363636363,0.0113636363636363,10,0.0,6.074944,-0.041817185,-5.894887,3125,1.3642231,247,127.04828462515884,32,1574,28.824826171061705,1446.792533188882,595.5631826180527,8.21706041979067,1574,259.7809080341533,120717.0,307.1710259914398,200000.0,71.0,9675.928956747057,14200000.0,651.1030763870729,221875.0
1.531126,-20.681715,103.51482,-0.26812366,20.788895,0.2753697,16.837324,171.64436,170.60962,13.843507,147.10928,369.6745,149.18402,1.0,-0.00788891,-1.0,880,0.9905101,0.3980004183464027,0.3980004183464027,0.3980004183464027,10,5.551115123125783e-17,88,88.0,88,10,0.0,651.2663569700176,651.2663569700177,651.2663569700176,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-850.0143965124432,-850.0143965124432,-850.0143965124432,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,88.88306016857976,88.88306016857976,88.88306016857976,10,0.0,0.0,0.0,0.0,10,0.0,510.4638006384621,510.4638006384621,510.4638006384621,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,248.1614358727271,248.16143587272708,248.1614358727271,10.0,2.8421709430404014e-14,773.7724568026916,773.7724568026916,773.7724568026916,10,0.0,0.0113636363636363,0.0113636363636363,0.0113636363636363,10,0.0,5.8477244,-0.040405914,-6.494205,3125,1.3647157,247,128.62910495814552,30,1553,29.09644203543846,1455.035115613622,597.7639976069115,-31.04770800970521,1553,251.9353734796987,122270.0,306.5193328857422,200000.0,72.0,9982.448289632795,14400000.0,652.4873916339619,225000.0
1.5847543,-82.187195,105.68447,-0.35941923,82.29812,0.36681715,16.841732,181.39275,170.76323,13.661136,148.01904,368.67203,150.07208,1.0,-0.009577086,-1.0,900,0.99055684,0.397798029172535,0.397798029172535,0.397798029172535,10,0.0,90,90.0,90,10,0.0,651.9168950067302,651.9168950067303,651.9168950067302,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-871.6140214938287,-871.6140214938287,-871.6140214938287,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,87.98946935979302,87.98946935979302,87.98946935979302,10,0.0,0.0,0.0,0.0,10,0.0,518.0447017428883,518.0447017428884,518.0447017428883,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,255.43064417928989,255.4306441792899,255.43064417928989,10.0,2.8421709430404014e-14,782.066101218588,782.0661012185881,782.066101218588,10,1.1368683772161605e-13,0.0111111111111111,0.0111111111111111,0.0111111111111111,10,0.0,6.1403685,-0.04103389,-6.4823647,3125,1.3634142,232,125.89209535759096,30,1594,29.215156518319446,1382.282597946442,577.0453425373291,-3.640081676636356,1594,257.0257867742501,123864.0,313.6018304824829,200000.0,73.0,10296.05012011528,14600000.0,637.7513794874726,228125.0
1.6609623,-464.2377,109.15625,-0.56460977,464.354,0.57225066,16.840546,259.99948,170.9243,13.627659,147.81793,370.9458,149.85793,1.0,-0.0053768535,-1.0,870,0.99003416,0.3989298759795838,0.3989298759795838,0.3989298759795838,10,0.0,87,87.0,87,10,0.0,638.0897064113494,638.0897064113494,638.0897064113494,10,0.0,0.0,0.0,0.0,10,0.0,-838.4187560078426,-838.4187560078426,-838.4187560078426,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,87.90121856081907,87.90121856081907,87.90121856081907,10,0.0,0.0,0.0,0.0,10,0.0,503.2421238623527,503.2421238623527,503.2421238623527,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,244.71886938055303,244.71886938055303,244.71886938055303,10.0,2.8421709430404014e-14,760.6462506154671,760.6462506154672,760.6462506154671,10,1.1368683772161605e-13,0.0114942528735632,0.0114942528735632,0.0114942528735632,10,0.0,6.255364,-0.04067966,-6.265026,3125,1.3658503,246,125.53584905660378,30,1590,28.33525102578407,1361.971390861627,591.9910579909886,22.682738680047336,1590,257.1308029983162,125454.0,305.70663142204285,200000.0,74.0,10601.756751537325,14800000.0,654.2219874971908,231250.0
1.716179,-99.28297,111.85521,-0.47630468,99.4031,0.48413453,16.845015,186.41092,170.88293,13.686532,147.33449,371.6324,149.35303,1.0,-0.0058758967,-1.0,870,0.9901102,0.3987385675129081,0.3987385675129081,0.3987385675129081,10,0.0,87,87.0,87,10,0.0,629.4065677604563,629.4065677604561,629.4065677604563,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-837.9332254419485,-837.9332254419485,-837.9332254419485,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,87.35618300111751,87.35618300111751,87.35618300111751,10,0.0,0.0,0.0,0.0,10,0.0,498.1859694723203,498.1859694723204,498.1859694723203,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,244.30330145955804,244.30330145955804,244.30330145955804,10.0,0.0,757.4943392694089,757.4943392694088,757.4943392694089,10,1.1368683772161605e-13,0.0114942528735632,0.0114942528735632,0.0114942528735632,10,0.0,5.921562,-0.040184494,-6.4596834,3125,1.3661491,294,127.72890025575448,26,1564,29.603831896984826,1406.2895663730612,598.9388916276444,-10.53072873843891,1564,262.7874079937105,127018.0,307.6923792362213,200000.0,75.0,10909.449130773544,15000000.0,649.9998488635176,234375.0
1.7708169,-206.90504,114.30165,-0.5812859,207.02899,0.589287,16.846554,202.48962,171.04218,13.593689,147.41252,371.2551,149.41681,1.0,-0.002415353,-1.0,840,0.990286,0.3998175417917926,0.3998175417917925,0.3998175417917926,10,5.551115123125783e-17,84,84.0,84,10,0.0,596.6419262242657,596.6419262242656,596.6419262242657,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-806.2286061785,-806.2286061785,-806.2286061785,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,85.27701746611355,85.27701746611355,85.27701746611355,10,0.0,0.0,0.0,0.0,10,0.0,474.3716605014357,474.37166050143577,474.3716605014357,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,234.05489975869463,234.05489975869463,234.05489975869463,10.0,0.0,729.1669546765219,729.1669546765218,729.1669546765219,10,1.1368683772161605e-13,0.0119047619047619,0.0119047619047619,0.0119047619047619,10,0.0,6.1406364,-0.04037089,-5.956846,3125,1.3647827,258,126.80253968253967,31,1575,28.478625678465235,1514.3514721907632,585.7470075824925,-1.684121982847998,1575,256.37087462359773,128593.0,310.318870306015,200000.0,76.0,11219.76800107956,15200000.0,644.4983503670719,237500.0
1.8217976,-61.6406,116.83546,-0.3271037,61.768124,0.33528218,16.855547,179.0389,171.12405,13.70586,147.59381,371.2594,149.56412,1.0,-0.0058268034,-1.0,860,0.98977077,0.398217026714365,0.3982170267143649,0.398217026714365,10,5.551115123125783e-17,86,86.0,86,10,0.0,617.6592541348589,617.6592541348589,617.6592541348589,10,0.0,0.0,0.0,0.0,10,0.0,-823.4664875525319,-823.4664875525319,-823.4664875525319,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,86.12749581740711,86.1274958174071,86.12749581740711,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,488.2584478588236,488.2584478588236,488.2584478588236,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,240.9302589977813,240.93025899778127,240.9302589977813,10.0,2.8421709430404014e-14,745.8095390133784,745.8095390133784,745.8095390133784,10,0.0,0.0116279069767441,0.0116279069767441,0.0116279069767441,10,1.734723475976807e-18,6.6420074,-0.040673,-6.1553974,3125,1.367337,261,127.81261950286807,30,1569,28.841171952183664,1328.0110342596895,605.8770154853963,-13.42488308258865,1569,260.5648348116003,130162.0,305.0037579536438,200000.0,77.0,11524.771759033203,15400000.0,655.7296255687353,240625.0
1.8795398,-74.98898,119.433876,-0.6464693,75.12055,0.6548297,16.854506,177.2633,171.36656,13.762359,148.54927,371.883,150.5319,1.0,-0.0032921813,-1.0,840,0.99058884,0.3996093298631292,0.3996093298631292,0.3996093298631292,10,0.0,84,84.0,84,10,0.0,604.035614261757,604.0356142617569,604.035614261757,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-806.2912922618343,-806.2912922618343,-806.2912922618343,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,84.83830850393194,84.83830850393193,84.83830850393194,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,483.3475311180891,483.347531118089,483.3475311180891,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,235.50633164202924,235.50633164202924,235.50633164202924,10.0,0.0,726.6347352595411,726.6347352595411,726.6347352595411,10,0.0,0.0119047619047619,0.0119047619047619,0.0119047619047619,10,0.0,6.1569853,-0.039477076,-6.854547,3125,1.367506,268,127.191475826972,28,1572,29.17414334315007,1549.4194446241945,601.9625229288007,0.3454194711106169,1572,261.409710029777,131734.0,306.10436034202576,200000.0,78.0,11830.876119375229,15600000.0,653.3719407868937,243750.0
1.9426957,-110.33169,122.73537,-0.70012873,110.467674,0.70872015,16.858742,186.80814,171.40376,13.850146,149.86891,371.8085,151.8764,1.0,-0.016084889,-1.0,840,0.9902434,0.3933132899569744,0.3933132899569744,0.3933132899569744,10,0.0,84,84.0,84,10,0.0,649.4815763646516,649.4815763646515,649.4815763646516,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-802.1422893465151,-802.1422893465151,-802.1422893465151,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,83.3378116786427,83.33781167864268,83.3378116786427,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,526.0564704255854,526.0564704255855,526.0564704255854,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,241.5827515149369,241.5827515149369,241.5827515149369,10.0,2.8421709430404014e-14,720.6468320920014,720.6468320920014,720.6468320920014,10,0.0,0.0119047619047619,0.0119047619047619,0.0119047619047619,10,0.0,6.0083723,-0.04007575,-5.979054,3125,1.3667134,264,127.8361075544174,31,1562,29.111930703831604,1470.452762309918,597.6012210664652,-77.12958753014313,1562,265.36625067056667,133296.0,308.730103969574,200000.0,79.0,12139.606223344805,15800000.0,647.8150249310007,246875.0
2.0046782,-551.1603,125.4829,-0.70628583,551.30066,0.7150696,16.857908,259.35638,171.47168,13.778919,149.88402,373.03915,151.91513,1.0,-0.004175677,-1.0,850,0.99066734,0.3993803594922983,0.3993803594922983,0.3993803594922983,10,5.551115123125783e-17,85,85.0,85,10,0.0,610.8404795519385,610.8404795519384,610.8404795519385,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-815.182442725228,-815.1824427252279,-815.182442725228,10.0,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,85.54338909778477,85.54338909778475,85.54338909778477,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,488.92319000109575,488.92319000109575,488.92319000109575,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,238.89555766545365,238.8955576654536,238.89555766545365,10.0,2.8421709430404014e-14,732.6607855128326,732.6607855128325,732.6607855128326,10,1.1368683772161605e-13,0.0117647058823529,0.0117647058823529,0.0117647058823529,10,0.0,5.982588,-0.039074965,-6.2607417,3125,1.3684386,261,127.6902485659656,27,1569,28.69942094852769,1250.2711624037142,607.367936527797,-9.348902648689332,1569,252.43885643934155,134865.0,308.5675218105316,200000.0,80.0,12448.173745155334,16000000.0,648.1563543256025,250000.0
2.058518,-180.76755,127.89456,-0.5803761,180.91165,0.5893286,16.860638,197.82962,171.58607,13.715441,151.34274,369.9203,153.37585,1.0,-0.003708645,-1.0,890,0.99195236,0.4008420731871897,0.4008420731871897,0.4008420731871897,10,0.0,89,89.0,89,10,0.0,670.5725406090606,670.5725406090606,670.5725406090606,10,0.0,0.0,0.0,0.0,10,0.0,-849.6017719759643,-849.6017719759642,-849.6017719759643,10.0,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,87.8183804207974,87.81838042079741,87.8183804207974,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,522.5962119738082,522.5962119738081,522.5962119738082,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,253.26304637197728,253.2630463719773,253.26304637197728,10.0,2.8421709430404014e-14,776.4966738184422,776.4966738184422,776.4966738184422,10,0.0,0.0112359550561797,0.0112359550561797,0.0112359550561797,10,0.0,6.7903485,-0.03908584,-5.872935,3125,1.3684052,275,127.88725176169122,30,1561,28.48419272692012,1339.087204895318,607.4030939393757,6.603438806258424,1561,260.40230943359194,136426.0,313.1787619590759,200000.0,81.0,12761.35250711441,16200000.0,638.6129083240154,253125.0
2.1209798,-59.03142,129.93413,-0.7607324,59.17989,0.7698277,16.864546,175.66241,171.64172,13.718169,152.16214,368.66156,154.22745,1.0,-0.0013532534,-1.0,830,0.99184626,0.4008560406725919,0.4008560406725919,0.4008560406725919,10,0.0,83,83.0,83,10,0.0,625.7545865406054,625.7545865406054,625.7545865406054,10,0.0,0.0,0.0,0.0,10,0.0,-796.5528280163119,-796.5528280163119,-796.5528280163119,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,83.8162551145465,83.8162551145465,83.8162551145465,10,0.0,0.0,0.0,0.0,10,0.0,508.53971866188255,508.5397186618826,508.53971866188255,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,236.94203800414755,236.94203800414752,236.94203800414755,10.0,2.8421709430404014e-14,713.0094027763411,713.009402776341,713.0094027763411,10,1.1368683772161605e-13,0.0120481927710843,0.0120481927710843,0.0120481927710843,10,0.0,6.5515237,-0.037818406,-6.4827666,3125,1.3696057,238,128.36217948717947,31,1560,27.2060557053886,1349.5576029901124,616.7919190136822,43.86028290628551,1560,257.4508107151684,137986.0,303.2086544036865,200000.0,82.0,13064.561161518095,16400000.0,659.6117791998233,256250.0
2.2086635,-236.06807,132.86488,-0.6680491,236.22269,0.67734957,16.866611,203.58144,171.79184,13.692291,154.40451,370.32858,156.47041,1.0,-0.008668872,-1.0,840,0.9898215,0.3954780794116078,0.3954780794116078,0.3954780794116078,10,0.0,84,84.0,84,10,0.0,674.913133285218,674.9131332852179,674.913133285218,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-782.8663935358898,-782.8663935358898,-782.8663935358898,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,86.70649028782525,86.70649028782523,86.70649028782525,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,527.4115027299575,527.4115027299575,527.4115027299575,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,246.21721744837103,246.21721744837103,246.21721744837103,10.0,2.8421709430404014e-14,717.4443163549541,717.4443163549541,717.4443163549541,10,0.0,0.0119047619047619,0.0119047619047619,0.0119047619047619,10,0.0,5.9807057,-0.038513485,-6.3953614,3125,1.3712705,269,127.48306709265177,32,1565,29.143237766690408,1462.5801272928202,626.3439806409177,38.10005580217248,1565,265.59615334447204,139551.0,304.14952969551086,200000.0,83.0,13368.710691213608,16600000.0,657.5712946201933,259375.0
2.2940736,-50.119823,135.41202,-0.57595223,50.28042,0.58543104,16.877655,174.76212,171.92981,13.697957,155.9723,372.46594,158.06174,1.0,-0.0072081317,-1.0,830,0.9903738,0.3957787189850252,0.3957787189850252,0.3957787189850252,10,0.0,83,83.0,83,10,0.0,650.8031293357877,650.8031293357878,650.8031293357877,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-787.5348125676654,-787.5348125676654,-787.5348125676654,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,84.95048201745747,84.95048201745747,84.95048201745747,10,0.0,0.0,0.0,0.0,10,0.0,519.3406766100139,519.340676610014,519.3406766100139,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,242.85830375688747,242.85830375688747,242.85830375688747,10.0,0.0,711.1884795190942,711.1884795190942,711.1884795190942,10,0.0,0.0120481927710843,0.0120481927710843,0.0120481927710843,10,0.0,6.1957345,-0.038047686,-6.091458,3125,1.3711448,250,126.47345132743362,29,1582,28.51657296381087,1461.8594977509897,611.1870252533253,35.192887502398534,1582,267.87191918392523,141133.0,307.06513833999634,200000.0,84.0,13675.775829553604,16800000.0,651.3276013070263,262500.0
2.3754363,-43.213062,137.97739,-0.633341,43.379337,0.6429994,16.880205,175.53575,172.03204,13.753284,157.1676,373.33997,159.22438,1.0,-0.008199394,-1.0,850,0.99127716,0.3975321630245951,0.3975321630245951,0.3975321630245951,10,0.0,85,85.0,85,10,0.0,657.7952688301741,657.7952688301741,657.7952688301741,10,0.0,0.0,0.0,0.0,10,0.0,-807.6947139289538,-807.6947139289539,-807.6947139289538,10.0,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,85.00774816316734,85.00774816316734,85.00774816316734,10,0.0,0.0,0.0,0.0,10,0.0,526.0519128460563,526.0519128460563,526.0519128460563,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,245.00111950085875,245.00111950085875,245.00111950085875,10.0,0.0,729.4292022490455,729.4292022490455,729.4292022490455,10,0.0,0.0117647058823529,0.0117647058823529,0.0117647058823529,10,0.0,5.9749155,-0.03746842,-6.1943336,3125,1.3703641,248,125.69693174702569,26,1597,30.08272163331639,1349.951053725057,601.6711590961035,-28.40819031029872,1597,265.6471804699789,142730.0,309.4607217311859,200000.0,85.0,13985.23655128479,17000000.0,646.285573436136,265625.0
2.4613807,-42.18459,140.62424,-0.78094226,42.356884,0.7907859,16.880306,174.838,172.1386,13.821116,157.80742,378.8385,159.86769,1.0,-0.0130678015,-1.0,850,0.9911815,0.3944081875998566,0.3944081875998567,0.3944081875998566,10,5.551115123125783e-17,85,85.0,85,10,0.0,681.6398733198752,681.639873319875,681.6398733198752,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-804.9522019777097,-804.9522019777097,-804.9522019777097,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,85.33531522338082,85.33531522338082,85.33531522338082,10,0.0,0.0,0.0,0.0,10,0.0,539.223090314905,539.223090314905,539.223090314905,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,246.3174388033452,246.3174388033452,246.3174388033452,10.0,2.8421709430404014e-14,735.7162309559538,735.7162309559537,735.7162309559538,10,1.1368683772161605e-13,0.0117647058823529,0.0117647058823529,0.0117647058823529,10,0.0,6.519109,-0.03745525,-6.308309,3125,1.371651,258,127.86970474967907,32,1558,29.92809686681461,1354.8371025867516,619.3688541628115,-66.27472533090207,1558,271.329947665094,144288.0,314.1994643211365,200000.0,86.0,14299.436015605928,17200000.0,636.5383226611243,268750.0
2.5575147,-95.173965,143.58905,-0.8136526,95.35299,0.82370377,16.880743,182.64423,172.29427,13.869311,158.70714,382.0899,160.72946,1.0,0.0005345638,-1.0,830,0.9923876,0.4015303868939974,0.4015303868939974,0.4015303868939974,10,0.0,83,83.0,83,10,0.0,641.1838966869855,641.1838966869855,641.1838966869855,10,0.0,0.0,0.0,0.0,10,0.0,-783.8949631546866,-783.8949631546866,-783.8949631546866,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,85.71381006860658,85.71381006860658,85.71381006860658,10,0.0,0.0,0.0,0.0,10,0.0,505.1415512773932,505.1415512773932,505.1415512773932,10,5.684341886080804e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,237.7733508484637,237.77335084846376,237.7733508484637,10.0,2.8421709430404014e-14,716.450147647209,716.450147647209,716.450147647209,10,0.0,0.0120481927710843,0.0120481927710843,0.0120481927710843,10,0.0,6.403921,-0.036130924,-6.0958347,3125,1.3717427,250,126.3849557522124,30,1582,29.55519982814756,1296.3774405015863,607.6510725875806,-58.92009238979552,1582,265.3169016414867,145870.0,306.82460045814514,200000.0,87.0,14606.260616064072,17400000.0,651.8382153887384,271875.0
2.645645,-39.904392,146.44717,-0.6982091,40.08959,0.7084604,16.889242,174.47586,172.3163,13.803798,158.19176,381.1538,160.2181,1.0,-0.02247991,-1.0,880,0.9905551,0.3911231790790335,0.3911231790790336,0.3911231790790335,10,5.551115123125783e-17,88,88.0,88,10,0.0,745.248939539891,745.2489395398909,745.248939539891,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-820.6630100242196,-820.6630100242197,-820.6630100242196,10.0,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,88.35909156123644,88.35909156123645,88.35909156123644,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,576.7928020141107,576.7928020141107,576.7928020141107,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,256.1167688383026,256.1167688383026,256.1167688383026,10.0,0.0,764.6432871504604,764.6432871504604,764.6432871504604,10,0.0,0.0113636363636363,0.0113636363636363,0.0113636363636363,10,0.0,6.352505,-0.03648453,-6.1948237,3125,1.3722093,268,128.06632653061226,28,1568,27.797659730733137,1411.817864100742,613.9749314380148,-26.339452913367595,1568,262.1761468899217,147438.0,304.8856198787689,200000.0,88.0,14911.14623594284,17600000.0,655.9837098237878,275000.0
2.7199023,-95.54207,149.06516,-0.8647504,95.73245,0.87518483,16.886745,182.19775,172.54843,13.846696,157.36913,381.6797,159.37563,1.0,-0.0043691564,-1.0,830,0.99271446,0.4000254845226795,0.4000254845226795,0.4000254845226795,10,0.0,83,83.0,83,10,0.0,645.4861494236316,645.4861494236317,645.4861494236316,10,1.1368683772161605e-13,0.0,0.0,0.0,10,0.0,-783.5554513648486,-783.5554513648486,-783.5554513648486,10.0,0.0,0.0,0.0,0.0,10,0.0,-20.0,-20.0,-20.0,10,0.0,-100.0,-100.0,-100.0,10,0.0,84.76224006112996,84.76224006112997,84.76224006112996,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,509.6238161664293,509.6238161664293,509.6238161664293,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,238.4854659421591,238.4854659421591,238.4854659421591,10.0,0.0,716.170078618762,716.170078618762,716.170078618762,10,0.0,0.0120481927710843,0.0120481927710843,0.0120481927710843,10,0.0,6.1736155,-0.03688341,-5.928816,3125,1.3721195,256,127.08243500317056,31,1577,29.80602352431493,1509.9329428069234,608.6976496105971,-36.629494260328144,1577,268.2610645160482,149015.0,310.3872766494751,200000.0,89.0,15221.533512592316,17800000.0,644.3563091855177,278125.0
